asset_id,path,filename,catalog_category,catalog_subcategory,width,height,alpha_bbox_width,alpha_bbox_height,transparent_pixel_percentage,candidate_pools,file_exists,reason_included,inferred_family,classification,reason,recommended_palette,recommended_layer,recommended_z_index,recommended_tileset_handling,recommended_tilemap_layer,collision_disabled,notes,tile_preview_width,tile_preview_height,visible_alpha_bbox,transparent_percentage,coverage_percentage,palette_name,tile_id,source_region,classification_before_tileset_creation,post_creation_quality_classification,quality_reason,recommended_action,quality_warning,review_inspection_passes
pvg_wall_side_wall4_6_a7b94738,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Wall4_6.png,Wall4_6.png,WALL_SIDE,wall_piece,320,371,319,371,52.48,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,wall,SINGLE_TILE_SPRITE,Wall/door/window/fence family is useful as modular wall art.,wall,WallLayer,-220,Add as one paintable visual wall/corner/post tile.,WallTileMapLayer / ArtRoot/World/WallLayer,True,Derived from catalog; no user-pasted asset list required.,320,371,"[1, 0, 320, 371]",52.48,47.52,wall,wall_Wall4_6_a7b947,"[0, 0, 320, 371]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_wall_back_walltech1_1_79db8949,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/WallTech1_1.png,WallTech1_1.png,WALL_BACK,wall_piece,58,45,53,42,29.27,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,wall,SINGLE_TILE_SPRITE,Wall/door/window/fence family is useful as modular wall art.,wall,WallLayer,-220,Add as one paintable visual wall/corner/post tile.,WallTileMapLayer / ArtRoot/World/WallLayer,True,Derived from catalog; no user-pasted asset list required.,58,45,"[0, 1, 53, 43]",29.27,70.73,wall,wall_WallTech1_1_79db89,"[0, 0, 58, 45]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_wall_side_wall4_5_1cdbde2b,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Wall4_5.png,Wall4_5.png,WALL_SIDE,wall_piece,315,371,314,369,52.02,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,wall,SINGLE_TILE_SPRITE,Wall/door/window/fence family is useful as modular wall art.,wall,WallLayer,-220,Add as one paintable visual wall/corner/post tile.,WallTileMapLayer / ArtRoot/World/WallLayer,True,Derived from catalog; no user-pasted asset list required.,315,371,"[0, 1, 314, 370]",52.02,47.98,wall,wall_Wall4_5_1cdbde,"[0, 0, 315, 371]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_wall_side_wall4_8_04947ae6,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Wall4_8.png,Wall4_8.png,WALL_SIDE,wall_piece,321,335,319,335,50.72,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,wall,SINGLE_TILE_SPRITE,Wall/door/window/fence family is useful as modular wall art.,wall,WallLayer,-220,Add as one paintable visual wall/corner/post tile.,WallTileMapLayer / ArtRoot/World/WallLayer,True,Derived from catalog; no user-pasted asset list required.,321,335,"[2, 0, 321, 335]",50.72,49.28,wall,wall_Wall4_8_04947a,"[0, 0, 321, 335]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_door_window_door7_8_d8e8a616,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Door7_8.png,Door7_8.png,DOOR_WINDOW,door_window,60,137,53,136,31.47,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,wall,SINGLE_TILE_SPRITE,Wall/door/window/fence family is useful as modular wall art.,wall,WallLayer,-220,Add as one paintable visual wall/corner/post tile.,WallTileMapLayer / ArtRoot/World/WallLayer,True,Derived from catalog; no user-pasted asset list required.,60,137,"[3, 1, 56, 137]",31.47,68.53,wall,wall_Door7_8_d8e8a6,"[0, 0, 60, 137]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_door_window_door2_7_1db73365,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Door2_7.png,Door2_7.png,DOOR_WINDOW,door_window,64,134,57,133,31.61,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,wall,SINGLE_TILE_SPRITE,Wall/door/window/fence family is useful as modular wall art.,wall,WallLayer,-220,Add as one paintable visual wall/corner/post tile.,WallTileMapLayer / ArtRoot/World/WallLayer,True,Derived from catalog; no user-pasted asset list required.,64,134,"[5, 0, 62, 133]",31.61,68.39,wall,wall_Door2_7_1db733,"[0, 0, 64, 134]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_door_window_door10_8_c47bc3ce,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Door10_8.png,Door10_8.png,DOOR_WINDOW,door_window,62,137,55,135,31.78,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,wall,SINGLE_TILE_SPRITE,Wall/door/window/fence family is useful as modular wall art.,wall,WallLayer,-220,Add as one paintable visual wall/corner/post tile.,WallTileMapLayer / ArtRoot/World/WallLayer,True,Derived from catalog; no user-pasted asset list required.,62,137,"[5, 1, 60, 136]",31.78,68.22,wall,wall_Door10_8_c47bc3,"[0, 0, 62, 137]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_door_window_door10_7_5b3a2fe4,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Door10_7.png,Door10_7.png,DOOR_WINDOW,door_window,62,137,55,135,31.81,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,wall,SINGLE_TILE_SPRITE,Wall/door/window/fence family is useful as modular wall art.,wall,WallLayer,-220,Add as one paintable visual wall/corner/post tile.,WallTileMapLayer / ArtRoot/World/WallLayer,True,Derived from catalog; no user-pasted asset list required.,62,137,"[5, 1, 60, 136]",31.81,68.19,wall,wall_Door10_7_5b3a2f,"[0, 0, 62, 137]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_door_window_door1_2_2c95b90d,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Door1_2.png,Door1_2.png,DOOR_WINDOW,door_window,27,142,19,139,31.69,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,wall,SINGLE_TILE_SPRITE,Wall/door/window/fence family is useful as modular wall art.,wall,WallLayer,-220,Add as one paintable visual wall/corner/post tile.,WallTileMapLayer / ArtRoot/World/WallLayer,True,Derived from catalog; no user-pasted asset list required.,27,142,"[3, 2, 22, 141]",31.69,68.31,wall,wall_Door1_2_2c95b9,"[0, 0, 27, 142]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_wall_side_walltech2_7_10378aac,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/WallTech2_7.png,WallTech2_7.png,WALL_SIDE,wall_piece,31,47,30,44,31.71,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,wall,SINGLE_TILE_SPRITE,Wall/door/window/fence family is useful as modular wall art.,wall,WallLayer,-220,Add as one paintable visual wall/corner/post tile.,WallTileMapLayer / ArtRoot/World/WallLayer,True,Derived from catalog; no user-pasted asset list required.,31,47,"[1, 2, 31, 46]",31.71,68.29,wall,wall_WallTech2_7_10378a,"[0, 0, 31, 47]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_door_window_door10_5_bddffe74,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Door10_5.png,Door10_5.png,DOOR_WINDOW,door_window,62,137,55,135,33.13,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,wall,SINGLE_TILE_SPRITE,Wall/door/window/fence family is useful as modular wall art.,wall,WallLayer,-220,Add as one paintable visual wall/corner/post tile.,WallTileMapLayer / ArtRoot/World/WallLayer,True,Derived from catalog; no user-pasted asset list required.,62,137,"[5, 1, 60, 136]",33.13,66.87,wall,wall_Door10_5_bddffe,"[0, 0, 62, 137]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_door_window_door1_5_5155687b,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Door1_5.png,Door1_5.png,DOOR_WINDOW,door_window,64,134,58,132,33.19,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,wall,SINGLE_TILE_SPRITE,Wall/door/window/fence family is useful as modular wall art.,wall,WallLayer,-220,Add as one paintable visual wall/corner/post tile.,WallTileMapLayer / ArtRoot/World/WallLayer,True,Derived from catalog; no user-pasted asset list required.,64,134,"[5, 1, 63, 133]",33.19,66.81,wall,wall_Door1_5_515568,"[0, 0, 64, 134]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_door_window_door10_6_02e8b86a,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Door10_6.png,Door10_6.png,DOOR_WINDOW,door_window,62,137,55,135,33.19,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,wall,SINGLE_TILE_SPRITE,Wall/door/window/fence family is useful as modular wall art.,wall,WallLayer,-220,Add as one paintable visual wall/corner/post tile.,WallTileMapLayer / ArtRoot/World/WallLayer,True,Derived from catalog; no user-pasted asset list required.,62,137,"[5, 1, 60, 136]",33.19,66.81,wall,wall_Door10_6_02e8b8,"[0, 0, 62, 137]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_door_window_door11_7_ad867250,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Door11_7.png,Door11_7.png,DOOR_WINDOW,door_window,74,137,65,135,33.64,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,wall,SINGLE_TILE_SPRITE,Wall/door/window/fence family is useful as modular wall art.,wall,WallLayer,-220,Add as one paintable visual wall/corner/post tile.,WallTileMapLayer / ArtRoot/World/WallLayer,True,Derived from catalog; no user-pasted asset list required.,74,137,"[5, 1, 70, 136]",33.64,66.36,wall,wall_Door11_7_ad8672,"[0, 0, 74, 137]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_door_window_door4_7_7d2c3272,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Door4_7.png,Door4_7.png,DOOR_WINDOW,door_window,61,131,53,130,33.35,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,wall,SINGLE_TILE_SPRITE,Wall/door/window/fence family is useful as modular wall art.,wall,WallLayer,-220,Add as one paintable visual wall/corner/post tile.,WallTileMapLayer / ArtRoot/World/WallLayer,True,Derived from catalog; no user-pasted asset list required.,61,131,"[5, 1, 58, 131]",33.35,66.65,wall,wall_Door4_7_7d2c32,"[0, 0, 61, 131]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_wall_side_wall4_7_d5a6ec39,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Wall4_7.png,Wall4_7.png,WALL_SIDE,wall_piece,322,335,321,333,53.74,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,wall,SINGLE_TILE_SPRITE,Wall/door/window/fence family is useful as modular wall art.,wall,WallLayer,-220,Add as one paintable visual wall/corner/post tile.,WallTileMapLayer / ArtRoot/World/WallLayer,True,Derived from catalog; no user-pasted asset list required.,322,335,"[1, 0, 322, 333]",53.74,46.26,wall,wall_Wall4_7_d5a6ec,"[0, 0, 322, 335]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_door_window_door2_1_d5d8add9,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Door2_1.png,Door2_1.png,DOOR_WINDOW,door_window,73,121,65,120,34.04,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,wall,SINGLE_TILE_SPRITE,Wall/door/window/fence family is useful as modular wall art.,wall,WallLayer,-220,Add as one paintable visual wall/corner/post tile.,WallTileMapLayer / ArtRoot/World/WallLayer,True,Derived from catalog; no user-pasted asset list required.,73,121,"[4, 1, 69, 121]",34.04,65.96,wall,wall_Door2_1_d5d8ad,"[0, 0, 73, 121]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_door_window_door12_4_2ea2da08,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Door12_4.png,Door12_4.png,DOOR_WINDOW,door_window,73,144,64,142,34.77,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,wall,SINGLE_TILE_SPRITE,Wall/door/window/fence family is useful as modular wall art.,wall,WallLayer,-220,Add as one paintable visual wall/corner/post tile.,WallTileMapLayer / ArtRoot/World/WallLayer,True,Derived from catalog; no user-pasted asset list required.,73,144,"[4, 1, 68, 143]",34.77,65.23,wall,wall_Door12_4_2ea2da,"[0, 0, 73, 144]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_door_window_door3_2_b1e5b970,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Door3_2.png,Door3_2.png,DOOR_WINDOW,door_window,60,142,52,139,34.42,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,wall,SINGLE_TILE_SPRITE,Wall/door/window/fence family is useful as modular wall art.,wall,WallLayer,-220,Add as one paintable visual wall/corner/post tile.,WallTileMapLayer / ArtRoot/World/WallLayer,True,Derived from catalog; no user-pasted asset list required.,60,142,"[4, 2, 56, 141]",34.42,65.58,wall,wall_Door3_2_b1e5b9,"[0, 0, 60, 142]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_wall_side_wallfan2_2_9cb3503c,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/WallFan2_2.png,WallFan2_2.png,WALL_SIDE,wall_piece,36,95,34,93,33.71,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,wall,SINGLE_TILE_SPRITE,Wall/door/window/fence family is useful as modular wall art.,wall,WallLayer,-220,Add as one paintable visual wall/corner/post tile.,WallTileMapLayer / ArtRoot/World/WallLayer,True,Derived from catalog; no user-pasted asset list required.,36,95,"[1, 1, 35, 94]",33.71,66.29,wall,wall_WallFan2_2_9cb350,"[0, 0, 36, 95]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_wall_side_walltech3_2_6a45ef34,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/WallTech3_2.png,WallTech3_2.png,WALL_SIDE,wall_piece,49,63,41,57,33.79,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,wall,SINGLE_TILE_SPRITE,Wall/door/window/fence family is useful as modular wall art.,wall,WallLayer,-220,Add as one paintable visual wall/corner/post tile.,WallTileMapLayer / ArtRoot/World/WallLayer,True,Derived from catalog; no user-pasted asset list required.,49,63,"[3, 5, 44, 62]",33.79,66.21,wall,wall_WallTech3_2_6a45ef,"[0, 0, 49, 63]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_door_window_door11_4_1005c695,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Door11_4.png,Door11_4.png,DOOR_WINDOW,door_window,56,144,49,142,34.8,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,wall,SINGLE_TILE_SPRITE,Wall/door/window/fence family is useful as modular wall art.,wall,WallLayer,-220,Add as one paintable visual wall/corner/post tile.,WallTileMapLayer / ArtRoot/World/WallLayer,True,Derived from catalog; no user-pasted asset list required.,56,144,"[2, 1, 51, 143]",34.8,65.2,wall,wall_Door11_4_1005c6,"[0, 0, 56, 144]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_door_window_door1_4_934f81d7,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Door1_4.png,Door1_4.png,DOOR_WINDOW,door_window,28,141,19,138,33.97,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,wall,SINGLE_TILE_SPRITE,Wall/door/window/fence family is useful as modular wall art.,wall,WallLayer,-220,Add as one paintable visual wall/corner/post tile.,WallTileMapLayer / ArtRoot/World/WallLayer,True,Derived from catalog; no user-pasted asset list required.,28,141,"[4, 2, 23, 140]",33.97,66.03,wall,wall_Door1_4_934f81,"[0, 0, 28, 141]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_door_window_door1_6_5de08f9d,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Door1_6.png,Door1_6.png,DOOR_WINDOW,door_window,65,134,58,133,35.05,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,wall,SINGLE_TILE_SPRITE,Wall/door/window/fence family is useful as modular wall art.,wall,WallLayer,-220,Add as one paintable visual wall/corner/post tile.,WallTileMapLayer / ArtRoot/World/WallLayer,True,Derived from catalog; no user-pasted asset list required.,65,134,"[6, 0, 64, 133]",35.05,64.95,wall,wall_Door1_6_5de08f,"[0, 0, 65, 134]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_door_window_door7_7_e2226035,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Door7_7.png,Door7_7.png,DOOR_WINDOW,door_window,62,140,53,136,35.07,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,wall,SINGLE_TILE_SPRITE,Wall/door/window/fence family is useful as modular wall art.,wall,WallLayer,-220,Add as one paintable visual wall/corner/post tile.,WallTileMapLayer / ArtRoot/World/WallLayer,True,Derived from catalog; no user-pasted asset list required.,62,140,"[5, 3, 58, 139]",35.07,64.93,wall,wall_Door7_7_e22260,"[0, 0, 62, 140]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_door_window_door4_5_c426a5f4,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Door4_5.png,Door4_5.png,DOOR_WINDOW,door_window,62,131,54,130,35.11,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,wall,SINGLE_TILE_SPRITE,Wall/door/window/fence family is useful as modular wall art.,wall,WallLayer,-220,Add as one paintable visual wall/corner/post tile.,WallTileMapLayer / ArtRoot/World/WallLayer,True,Derived from catalog; no user-pasted asset list required.,62,131,"[5, 0, 59, 130]",35.11,64.89,wall,wall_Door4_5_c426a5,"[0, 0, 62, 131]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_door_window_door12_6_8c7214ed,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Door12_6.png,Door12_6.png,DOOR_WINDOW,door_window,62,160,55,158,35.45,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,wall,SINGLE_TILE_SPRITE,Wall/door/window/fence family is useful as modular wall art.,wall,WallLayer,-220,Add as one paintable visual wall/corner/post tile.,WallTileMapLayer / ArtRoot/World/WallLayer,True,Derived from catalog; no user-pasted asset list required.,62,160,"[5, 1, 60, 159]",35.45,64.55,wall,wall_Door12_6_8c7214,"[0, 0, 62, 160]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_wall_back_wallfan1_3_3630cb1e,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/WallFan1_3.png,WallFan1_3.png,WALL_BACK,wall_piece,106,69,102,67,35.14,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,wall,SINGLE_TILE_SPRITE,Wall/door/window/fence family is useful as modular wall art.,wall,WallLayer,-220,Add as one paintable visual wall/corner/post tile.,WallTileMapLayer / ArtRoot/World/WallLayer,True,Derived from catalog; no user-pasted asset list required.,106,69,"[3, 1, 105, 68]",35.14,64.86,wall,wall_WallFan1_3_3630cb,"[0, 0, 106, 69]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_door_window_door3_4_6dae8cd8,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Door3_4.png,Door3_4.png,DOOR_WINDOW,door_window,61,141,52,138,35.31,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,wall,SINGLE_TILE_SPRITE,Wall/door/window/fence family is useful as modular wall art.,wall,WallLayer,-220,Add as one paintable visual wall/corner/post tile.,WallTileMapLayer / ArtRoot/World/WallLayer,True,Derived from catalog; no user-pasted asset list required.,61,141,"[3, 2, 55, 140]",35.31,64.69,wall,wall_Door3_4_6dae8c,"[0, 0, 61, 141]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_door_window_door11_2_756a436d,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Door11_2.png,Door11_2.png,DOOR_WINDOW,door_window,56,144,49,142,35.39,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,wall,SINGLE_TILE_SPRITE,Wall/door/window/fence family is useful as modular wall art.,wall,WallLayer,-220,Add as one paintable visual wall/corner/post tile.,WallTileMapLayer / ArtRoot/World/WallLayer,True,Derived from catalog; no user-pasted asset list required.,56,144,"[5, 1, 54, 143]",35.39,64.61,wall,wall_Door11_2_756a43,"[0, 0, 56, 144]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_door_window_door3_6_92abf7da,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Door3_6.png,Door3_6.png,DOOR_WINDOW,door_window,65,149,58,148,35.85,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,wall,SINGLE_TILE_SPRITE,Wall/door/window/fence family is useful as modular wall art.,wall,WallLayer,-220,Add as one paintable visual wall/corner/post tile.,WallTileMapLayer / ArtRoot/World/WallLayer,True,Derived from catalog; no user-pasted asset list required.,65,149,"[6, 0, 64, 148]",35.85,64.15,wall,wall_Door3_6_92abf7,"[0, 0, 65, 149]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_door_window_door12_2_936e2432,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Door12_2.png,Door12_2.png,DOOR_WINDOW,door_window,74,144,64,142,36.14,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,wall,SINGLE_TILE_SPRITE,Wall/door/window/fence family is useful as modular wall art.,wall,WallLayer,-220,Add as one paintable visual wall/corner/post tile.,WallTileMapLayer / ArtRoot/World/WallLayer,True,Derived from catalog; no user-pasted asset list required.,74,144,"[5, 1, 69, 143]",36.14,63.86,wall,wall_Door12_2_936e24,"[0, 0, 74, 144]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_door_window_door7_6_131aac86,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Door7_6.png,Door7_6.png,DOOR_WINDOW,door_window,60,138,53,136,35.83,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,wall,SINGLE_TILE_SPRITE,Wall/door/window/fence family is useful as modular wall art.,wall,WallLayer,-220,Add as one paintable visual wall/corner/post tile.,WallTileMapLayer / ArtRoot/World/WallLayer,True,Derived from catalog; no user-pasted asset list required.,60,138,"[2, 1, 55, 137]",35.83,64.17,wall,wall_Door7_6_131aac,"[0, 0, 60, 138]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_door_window_door2_4_d9c00044,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Door2_4.png,Door2_4.png,DOOR_WINDOW,door_window,49,141,39,138,36.3,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,wall,SINGLE_TILE_SPRITE,Wall/door/window/fence family is useful as modular wall art.,wall,WallLayer,-220,Add as one paintable visual wall/corner/post tile.,WallTileMapLayer / ArtRoot/World/WallLayer,True,Derived from catalog; no user-pasted asset list required.,49,141,"[5, 2, 44, 140]",36.3,63.7,wall,wall_Door2_4_d9c000,"[0, 0, 49, 141]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
