asset_id,path,filename,relative_folder,folder,filename_family,candidate_inclusion_reason,width,height,has_alpha,alpha_bbox,alpha_bbox_width,alpha_bbox_height,transparent_pixel_percentage,visible_pixel_coverage,aspect_ratio,mostly_blank,unusually_large,unusually_small,candidate_pool
CS_0717,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Interior_FloorPanel1_6.png,Interior_FloorPanel1_6.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,Interior_FloorPanel1,"ground_floor_road, prop_sign_tech",179,127,True,"[0, 0, 179, 127]",179,127,48.806,0.51194,1.4094,False,False,False,A_GROUND_FLOOR_ROAD
CS_0718,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Interior_FloorPanel1_7.png,Interior_FloorPanel1_7.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,Interior_FloorPanel1,"ground_floor_road, prop_sign_tech",179,127,True,"[0, 0, 179, 127]",179,127,48.797,0.51203,1.4094,False,False,False,A_GROUND_FLOOR_ROAD
CS_0719,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Interior_FloorPanel1_8.png,Interior_FloorPanel1_8.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,Interior_FloorPanel1,"ground_floor_road, prop_sign_tech",179,127,True,"[0, 0, 179, 127]",179,127,48.775,0.51225,1.4094,False,False,False,A_GROUND_FLOOR_ROAD
CS_0720,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Interior_FloorPanel2_1.png,Interior_FloorPanel2_1.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,Interior_FloorPanel2,"ground_floor_road, prop_sign_tech",132,97,True,"[0, 0, 132, 97]",132,97,9.38,0.9062,1.3608,False,False,False,A_GROUND_FLOOR_ROAD
CS_0721,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Interior_FloorPanel2_2.png,Interior_FloorPanel2_2.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,Interior_FloorPanel2,"ground_floor_road, prop_sign_tech",136,99,True,"[0, 0, 136, 99]",136,99,13.622,0.86378,1.3737,False,False,False,A_GROUND_FLOOR_ROAD
CS_0722,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Interior_FloorPanel2_3.png,Interior_FloorPanel2_3.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,Interior_FloorPanel2,"ground_floor_road, prop_sign_tech",134,100,True,"[0, 0, 134, 100]",134,100,13.41,0.8659,1.34,False,False,False,A_GROUND_FLOOR_ROAD
CS_0723,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Interior_FloorPanel2_4.png,Interior_FloorPanel2_4.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,Interior_FloorPanel2,"ground_floor_road, prop_sign_tech",133,98,True,"[0, 0, 133, 98]",133,98,11.163,0.88837,1.3571,False,False,False,A_GROUND_FLOOR_ROAD
CS_0724,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Interior_FloorPanel2_5.png,Interior_FloorPanel2_5.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,Interior_FloorPanel2,"ground_floor_road, prop_sign_tech",179,127,True,"[0, 0, 179, 127]",179,127,48.801,0.51199,1.4094,False,False,False,A_GROUND_FLOOR_ROAD
CS_0725,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Interior_FloorPanel2_6.png,Interior_FloorPanel2_6.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,Interior_FloorPanel2,"ground_floor_road, prop_sign_tech",179,127,True,"[0, 0, 179, 127]",179,127,48.806,0.51194,1.4094,False,False,False,A_GROUND_FLOOR_ROAD
CS_0726,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Interior_FloorPanel2_7.png,Interior_FloorPanel2_7.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,Interior_FloorPanel2,"ground_floor_road, prop_sign_tech",179,127,True,"[0, 0, 179, 127]",179,127,48.797,0.51203,1.4094,False,False,False,A_GROUND_FLOOR_ROAD
CS_0727,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Interior_FloorPanel2_8.png,Interior_FloorPanel2_8.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,Interior_FloorPanel2,"ground_floor_road, prop_sign_tech",179,127,True,"[0, 0, 179, 127]",179,127,48.775,0.51225,1.4094,False,False,False,A_GROUND_FLOOR_ROAD
CS_0728,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Interior_FloorPanel3_1.png,Interior_FloorPanel3_1.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,Interior_FloorPanel3,"ground_floor_road, prop_sign_tech",132,97,True,"[0, 0, 132, 97]",132,97,9.552,0.90448,1.3608,False,False,False,A_GROUND_FLOOR_ROAD
CS_0729,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Interior_FloorPanel3_2.png,Interior_FloorPanel3_2.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,Interior_FloorPanel3,"ground_floor_road, prop_sign_tech",136,99,True,"[0, 0, 136, 99]",136,99,14.245,0.85755,1.3737,False,False,False,A_GROUND_FLOOR_ROAD
CS_0730,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Interior_FloorPanel3_3.png,Interior_FloorPanel3_3.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,Interior_FloorPanel3,"ground_floor_road, prop_sign_tech",134,100,True,"[0, 0, 134, 100]",134,100,13.44,0.8656,1.34,False,False,False,A_GROUND_FLOOR_ROAD
CS_0731,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Interior_FloorPanel3_4.png,Interior_FloorPanel3_4.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,Interior_FloorPanel3,"ground_floor_road, prop_sign_tech",133,98,True,"[0, 0, 133, 98]",133,98,11.754,0.88246,1.3571,False,False,False,A_GROUND_FLOOR_ROAD
CS_0732,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Interior_FloorPanel3_5.png,Interior_FloorPanel3_5.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,Interior_FloorPanel3,"ground_floor_road, prop_sign_tech",179,127,True,"[0, 0, 179, 127]",179,127,49.065,0.50935,1.4094,False,False,False,A_GROUND_FLOOR_ROAD
CS_0733,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Interior_FloorPanel3_6.png,Interior_FloorPanel3_6.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,Interior_FloorPanel3,"ground_floor_road, prop_sign_tech",179,127,True,"[0, 0, 179, 127]",179,127,49.07,0.5093,1.4094,False,False,False,A_GROUND_FLOOR_ROAD
CS_0734,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Interior_FloorPanel3_7.png,Interior_FloorPanel3_7.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,Interior_FloorPanel3,"ground_floor_road, prop_sign_tech",179,127,True,"[0, 0, 179, 127]",179,127,49.043,0.50957,1.4094,False,False,False,A_GROUND_FLOOR_ROAD
CS_0735,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Interior_FloorPanel3_8.png,Interior_FloorPanel3_8.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,Interior_FloorPanel3,"ground_floor_road, prop_sign_tech",179,127,True,"[0, 0, 179, 127]",179,127,49.034,0.50966,1.4094,False,False,False,A_GROUND_FLOOR_ROAD
CS_0736,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Interior_FloorPanel4_1.png,Interior_FloorPanel4_1.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,Interior_FloorPanel4,"ground_floor_road, prop_sign_tech",132,97,True,"[0, 0, 132, 97]",132,97,30.319,0.69681,1.3608,False,False,False,A_GROUND_FLOOR_ROAD
CS_0737,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Interior_FloorPanel4_2.png,Interior_FloorPanel4_2.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,Interior_FloorPanel4,"ground_floor_road, prop_sign_tech",136,99,True,"[0, 0, 136, 99]",136,99,33.356,0.66644,1.3737,False,False,False,A_GROUND_FLOOR_ROAD
CS_0738,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Interior_FloorPanel4_3.png,Interior_FloorPanel4_3.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,Interior_FloorPanel4,"ground_floor_road, prop_sign_tech",134,100,True,"[0, 0, 134, 100]",134,100,33.754,0.66246,1.34,False,False,False,A_GROUND_FLOOR_ROAD
CS_0739,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Interior_FloorPanel4_4.png,Interior_FloorPanel4_4.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,Interior_FloorPanel4,"ground_floor_road, prop_sign_tech",133,98,True,"[0, 0, 133, 98]",133,98,30.858,0.69142,1.3571,False,False,False,A_GROUND_FLOOR_ROAD
CS_0740,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Interior_FloorPanel4_5.png,Interior_FloorPanel4_5.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,Interior_FloorPanel4,"ground_floor_road, prop_sign_tech",179,127,True,"[0, 0, 179, 127]",179,127,60.146,0.39854,1.4094,False,False,False,A_GROUND_FLOOR_ROAD
CS_0741,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Interior_FloorPanel4_6.png,Interior_FloorPanel4_6.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,Interior_FloorPanel4,"ground_floor_road, prop_sign_tech",179,127,True,"[0, 0, 179, 127]",179,127,60.15,0.3985,1.4094,False,False,False,A_GROUND_FLOOR_ROAD
CS_0742,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Interior_FloorPanel4_7.png,Interior_FloorPanel4_7.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,Interior_FloorPanel4,"ground_floor_road, prop_sign_tech",179,127,True,"[0, 0, 179, 127]",179,127,60.098,0.39902,1.4094,False,False,False,A_GROUND_FLOOR_ROAD
CS_0743,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Interior_FloorPanel4_8.png,Interior_FloorPanel4_8.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,Interior_FloorPanel4,"ground_floor_road, prop_sign_tech",179,127,True,"[0, 0, 179, 127]",179,127,60.106,0.39894,1.4094,False,False,False,A_GROUND_FLOOR_ROAD
CS_0744,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Interior_FloorPanel5_1.png,Interior_FloorPanel5_1.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,Interior_FloorPanel5,"ground_floor_road, prop_sign_tech",132,97,True,"[0, 0, 132, 97]",132,97,9.38,0.9062,1.3608,False,False,False,A_GROUND_FLOOR_ROAD
CS_0745,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Interior_FloorPanel5_2.png,Interior_FloorPanel5_2.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,Interior_FloorPanel5,"ground_floor_road, prop_sign_tech",136,99,True,"[0, 0, 136, 99]",136,99,13.622,0.86378,1.3737,False,False,False,A_GROUND_FLOOR_ROAD
CS_0746,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Interior_FloorPanel5_3.png,Interior_FloorPanel5_3.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,Interior_FloorPanel5,"ground_floor_road, prop_sign_tech",134,100,True,"[0, 0, 134, 100]",134,100,13.41,0.8659,1.34,False,False,False,A_GROUND_FLOOR_ROAD
CS_0747,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Interior_FloorPanel5_4.png,Interior_FloorPanel5_4.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,Interior_FloorPanel5,"ground_floor_road, prop_sign_tech",133,98,True,"[0, 0, 133, 98]",133,98,11.163,0.88837,1.3571,False,False,False,A_GROUND_FLOOR_ROAD
CS_0748,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Interior_FloorPanel5_5.png,Interior_FloorPanel5_5.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,Interior_FloorPanel5,"ground_floor_road, prop_sign_tech",179,127,True,"[0, 0, 179, 127]",179,127,48.801,0.51199,1.4094,False,False,False,A_GROUND_FLOOR_ROAD
CS_0749,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Interior_FloorPanel5_6.png,Interior_FloorPanel5_6.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,Interior_FloorPanel5,"ground_floor_road, prop_sign_tech",179,127,True,"[0, 0, 179, 127]",179,127,48.806,0.51194,1.4094,False,False,False,A_GROUND_FLOOR_ROAD
CS_0750,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Interior_FloorPanel5_7.png,Interior_FloorPanel5_7.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,Interior_FloorPanel5,"ground_floor_road, prop_sign_tech",179,127,True,"[0, 0, 179, 127]",179,127,48.797,0.51203,1.4094,False,False,False,A_GROUND_FLOOR_ROAD
CS_0751,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Interior_FloorPanel5_8.png,Interior_FloorPanel5_8.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,Interior_FloorPanel5,"ground_floor_road, prop_sign_tech",179,127,True,"[0, 0, 179, 127]",179,127,48.775,0.51225,1.4094,False,False,False,A_GROUND_FLOOR_ROAD
CS_0752,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Interior_FloorPanel6_1.png,Interior_FloorPanel6_1.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,Interior_FloorPanel6,"ground_floor_road, prop_sign_tech",132,97,True,"[0, 0, 132, 97]",132,97,9.38,0.9062,1.3608,False,False,False,A_GROUND_FLOOR_ROAD
CS_0753,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Interior_FloorPanel6_2.png,Interior_FloorPanel6_2.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,Interior_FloorPanel6,"ground_floor_road, prop_sign_tech",136,99,True,"[0, 0, 136, 99]",136,99,13.622,0.86378,1.3737,False,False,False,A_GROUND_FLOOR_ROAD
CS_0754,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Interior_FloorPanel6_3.png,Interior_FloorPanel6_3.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,Interior_FloorPanel6,"ground_floor_road, prop_sign_tech",134,100,True,"[0, 0, 134, 100]",134,100,13.41,0.8659,1.34,False,False,False,A_GROUND_FLOOR_ROAD
CS_0755,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Interior_FloorPanel6_4.png,Interior_FloorPanel6_4.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,Interior_FloorPanel6,"ground_floor_road, prop_sign_tech",133,98,True,"[0, 0, 133, 98]",133,98,11.163,0.88837,1.3571,False,False,False,A_GROUND_FLOOR_ROAD
CS_0756,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Interior_FloorPanel6_5.png,Interior_FloorPanel6_5.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,Interior_FloorPanel6,"ground_floor_road, prop_sign_tech",179,127,True,"[0, 0, 179, 127]",179,127,48.801,0.51199,1.4094,False,False,False,A_GROUND_FLOOR_ROAD
CS_0757,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Interior_FloorPanel6_6.png,Interior_FloorPanel6_6.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,Interior_FloorPanel6,"ground_floor_road, prop_sign_tech",179,127,True,"[0, 0, 179, 127]",179,127,48.806,0.51194,1.4094,False,False,False,A_GROUND_FLOOR_ROAD
CS_0758,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Interior_FloorPanel6_7.png,Interior_FloorPanel6_7.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,Interior_FloorPanel6,"ground_floor_road, prop_sign_tech",179,127,True,"[0, 0, 179, 127]",179,127,48.797,0.51203,1.4094,False,False,False,A_GROUND_FLOOR_ROAD
CS_0759,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Interior_FloorPanel6_8.png,Interior_FloorPanel6_8.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,Interior_FloorPanel6,"ground_floor_road, prop_sign_tech",179,127,True,"[0, 0, 179, 127]",179,127,48.775,0.51225,1.4094,False,False,False,A_GROUND_FLOOR_ROAD
CS_0760,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Interior_WallPanel10_1.png,Interior_WallPanel10_1.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,Interior_WallPanel10,"wall_security_barrier, prop_sign_tech",131,54,True,"[0, 0, 131, 54]",131,54,11.507,0.88493,2.4259,False,False,False,B_WALL_SECURITY_BARRIER
CS_0761,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Interior_WallPanel10_2.png,Interior_WallPanel10_2.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,Interior_WallPanel10,"wall_security_barrier, prop_sign_tech",13,136,True,"[0, 0, 13, 136]",13,136,46.719,0.53281,0.0956,False,False,True,B_WALL_SECURITY_BARRIER
CS_0762,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Interior_WallPanel10_3.png,Interior_WallPanel10_3.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,Interior_WallPanel10,"wall_security_barrier, prop_sign_tech",134,59,True,"[0, 0, 134, 59]",134,59,21.237,0.78763,2.2712,False,False,False,B_WALL_SECURITY_BARRIER
CS_0763,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Interior_WallPanel10_4.png,Interior_WallPanel10_4.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,Interior_WallPanel10,"wall_security_barrier, prop_sign_tech",15,134,True,"[0, 0, 15, 134]",15,134,53.333,0.46667,0.1119,False,False,True,B_WALL_SECURITY_BARRIER
CS_0764,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Interior_WallPanel10_5.png,Interior_WallPanel10_5.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,Interior_WallPanel10,"wall_security_barrier, prop_sign_tech",97,110,True,"[0, 0, 97, 110]",97,110,55.895,0.44105,0.8818,False,False,False,B_WALL_SECURITY_BARRIER
CS_0765,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Interior_WallPanel10_6.png,Interior_WallPanel10_6.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,Interior_WallPanel10,"wall_security_barrier, prop_sign_tech",94,110,True,"[0, 0, 94, 110]",94,110,54.574,0.45426,0.8545,False,False,False,B_WALL_SECURITY_BARRIER
CS_0766,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Interior_WallPanel10_7.png,Interior_WallPanel10_7.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,Interior_WallPanel10,"wall_security_barrier, prop_sign_tech",101,110,True,"[0, 0, 101, 110]",101,110,57.768,0.42232,0.9182,False,False,False,B_WALL_SECURITY_BARRIER
