tileset_path,original_palette,palette,tile_id,source_asset_id,source_path,source_filename,source_region,preview_width,preview_height,visible_alpha_bbox,transparent_percentage,pre_tileset_classification,post_creation_quality_classification,reason,recommended_action
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityPropSignPaint.tres,prop_sign,prop_sign,prop_sign_0043,CS_1366,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Table3_3.png,Table3_3.png,"[0, 0, 68, 94]",68,94,"[0, 0, 68, 94]",16.349,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent paintable Central Security asset.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityPropSignPaint.tres,prop_sign,prop_sign,prop_sign_0044,CS_1494,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Terminal1_3.png,Terminal1_3.png,"[0, 0, 69, 94]",69,94,"[0, 0, 69, 94]",38.606,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent paintable Central Security asset.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityPropSignPaint.tres,prop_sign,prop_sign,prop_sign_0045,CS_0983,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Light1_8.png,Light1_8.png,"[0, 0, 68, 95]",68,95,"[0, 0, 68, 95]",68.08,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent paintable Central Security asset.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityPropSignPaint.tres,prop_sign,prop_sign,prop_sign_0046,CS_0287,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/ChairAssembly1_7.png,ChairAssembly1_7.png,"[0, 0, 95, 93]",95,93,"[0, 0, 95, 93]",46.961,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent paintable Central Security asset.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityPropSignPaint.tres,prop_sign,prop_sign,prop_sign_0047,CS_1158,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Sign1_5.png,Sign1_5.png,"[0, 0, 58, 96]",58,96,"[0, 0, 58, 96]",54.508,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent paintable Central Security asset.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityPropSignPaint.tres,prop_sign,prop_sign,prop_sign_0048,CS_0981,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Light1_6.png,Light1_6.png,"[0, 0, 68, 96]",68,96,"[0, 0, 68, 96]",65.288,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent paintable Central Security asset.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityPropSignPaint.tres,prop_sign,prop_sign,prop_sign_0049,CS_1179,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Sign4_2.png,Sign4_2.png,"[0, 0, 77, 96]",77,96,"[0, 0, 77, 96]",58.861,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent paintable Central Security asset.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityPropSignPaint.tres,prop_sign,prop_sign,prop_sign_0050,CS_1160,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Sign1_7.png,Sign1_7.png,"[0, 0, 58, 97]",58,97,"[0, 0, 58, 97]",45.699,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent paintable Central Security asset.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityPropSignPaint.tres,prop_sign,prop_sign,prop_sign_0051,CS_1492,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Terminal1_1.png,Terminal1_1.png,"[0, 0, 64, 97]",64,97,"[0, 0, 64, 97]",41.157,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent paintable Central Security asset.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityPropSignPaint.tres,prop_sign,prop_sign,prop_sign_0052,CS_1493,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Terminal1_2.png,Terminal1_2.png,"[0, 0, 58, 98]",58,98,"[0, 0, 58, 98]",40.236,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent paintable Central Security asset.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityPropSignPaint.tres,prop_sign,prop_sign,prop_sign_0053,CS_1156,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Sign1_3.png,Sign1_3.png,"[0, 0, 67, 98]",67,98,"[0, 0, 67, 98]",45.842,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent paintable Central Security asset.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityPropSignPaint.tres,prop_sign,prop_sign,prop_sign_0054,CS_1364,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Table3_1.png,Table3_1.png,"[0, 0, 68, 98]",68,98,"[0, 0, 68, 98]",20.528,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent paintable Central Security asset.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityPropSignPaint.tres,prop_sign,prop_sign,prop_sign_0055,CS_1498,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Terminal1_7.png,Terminal1_7.png,"[0, 0, 69, 98]",69,98,"[0, 0, 69, 98]",42.443,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent paintable Central Security asset.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityPropSignPaint.tres,prop_sign,prop_sign,prop_sign_0056,CS_0050,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/BiometricScanner1_2.png,BiometricScanner1_2.png,"[0, 0, 73, 98]",73,98,"[0, 0, 73, 98]",36.847,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent paintable Central Security asset.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityPropSignPaint.tres,prop_sign,prop_sign,prop_sign_0057,CS_0052,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/BiometricScanner1_4.png,BiometricScanner1_4.png,"[0, 0, 77, 98]",77,98,"[0, 0, 77, 98]",41.519,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent paintable Central Security asset.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityPropSignPaint.tres,prop_sign,prop_sign,prop_sign_0058,CS_1496,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Terminal1_5.png,Terminal1_5.png,"[0, 0, 64, 99]",64,99,"[0, 0, 64, 99]",44.097,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent paintable Central Security asset.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityPropSignPaint.tres,prop_sign,prop_sign,prop_sign_0059,CS_0055,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/BiometricScanner1_7.png,BiometricScanner1_7.png,"[0, 0, 75, 99]",75,99,"[0, 0, 75, 99]",35.286,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent paintable Central Security asset.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityPropSignPaint.tres,prop_sign,prop_sign,prop_sign_0060,CS_0053,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/BiometricScanner1_5.png,BiometricScanner1_5.png,"[0, 0, 76, 99]",76,99,"[0, 0, 76, 99]",38.078,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent paintable Central Security asset.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityPropSignPaint.tres,prop_sign,prop_sign,prop_sign_0061,CS_0054,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/BiometricScanner1_6.png,BiometricScanner1_6.png,"[0, 0, 78, 99]",78,99,"[0, 0, 78, 99]",43.007,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent paintable Central Security asset.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityPropSignPaint.tres,prop_sign,prop_sign,prop_sign_0062,CS_0290,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/ChairAssembly2_2.png,ChairAssembly2_2.png,"[0, 0, 73, 101]",73,101,"[0, 0, 73, 101]",39.862,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent paintable Central Security asset.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityPropSignPaint.tres,prop_sign,prop_sign,prop_sign_0063,CS_1166,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Sign2_5.png,Sign2_5.png,"[0, 0, 53, 102]",53,102,"[0, 0, 53, 102]",48.169,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent paintable Central Security asset.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityPropSignPaint.tres,prop_sign,prop_sign,prop_sign_0064,CS_1169,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Sign2_8.png,Sign2_8.png,"[0, 0, 54, 102]",54,102,"[0, 0, 54, 102]",48.893,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent paintable Central Security asset.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityPropSignPaint.tres,prop_sign,prop_sign,prop_sign_0065,CS_0292,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/ChairAssembly2_4.png,ChairAssembly2_4.png,"[0, 0, 88, 102]",88,102,"[0, 0, 88, 102]",42.424,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent paintable Central Security asset.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityPropSignPaint.tres,prop_sign,prop_sign,prop_sign_0066,CS_1356,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Table2_1.png,Table2_1.png,"[0, 0, 102, 98]",102,98,"[0, 0, 102, 98]",33.603,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent paintable Central Security asset.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityPropSignPaint.tres,prop_sign,prop_sign,prop_sign_0067,CS_1167,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Sign2_6.png,Sign2_6.png,"[0, 0, 55, 103]",55,103,"[0, 0, 55, 103]",43.495,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent paintable Central Security asset.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityPropSignPaint.tres,prop_sign,prop_sign,prop_sign_0068,CS_1168,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Sign2_7.png,Sign2_7.png,"[0, 0, 56, 103]",56,103,"[0, 0, 56, 103]",44.487,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent paintable Central Security asset.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityPropSignPaint.tres,prop_sign,prop_sign,prop_sign_0069,CS_1499,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Terminal1_8.png,Terminal1_8.png,"[0, 0, 69, 103]",69,103,"[0, 0, 69, 103]",40.115,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent paintable Central Security asset.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityPropSignPaint.tres,prop_sign,prop_sign,prop_sign_0070,CS_1182,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Sign4_5.png,Sign4_5.png,"[0, 0, 64, 104]",64,104,"[0, 0, 64, 104]",67.142,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent paintable Central Security asset.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityPropSignPaint.tres,prop_sign,prop_sign,prop_sign_0071,CS_1358,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Table2_3.png,Table2_3.png,"[0, 0, 105, 94]",105,94,"[0, 0, 105, 94]",30.182,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent paintable Central Security asset.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityPropSignPaint.tres,prop_sign,prop_sign,prop_sign_0072,CS_0282,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/ChairAssembly1_2.png,ChairAssembly1_2.png,"[0, 0, 105, 101]",105,101,"[0, 0, 105, 101]",49.609,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent paintable Central Security asset.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityPropSignPaint.tres,prop_sign,prop_sign,prop_sign_0073,CS_1185,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Sign4_8.png,Sign4_8.png,"[0, 0, 64, 106]",64,106,"[0, 0, 64, 106]",52.049,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent paintable Central Security asset.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityPropSignPaint.tres,prop_sign,prop_sign,prop_sign_0074,CS_0293,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/ChairAssembly2_5.png,ChairAssembly2_5.png,"[0, 0, 78, 106]",78,106,"[0, 0, 78, 106]",40.36,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent paintable Central Security asset.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityPropSignPaint.tres,prop_sign,prop_sign,prop_sign_0075,CS_1365,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Table3_2.png,Table3_2.png,"[0, 0, 107, 62]",107,62,"[0, 0, 107, 62]",5.623,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent paintable Central Security asset.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityPropSignPaint.tres,prop_sign,prop_sign,prop_sign_0076,CS_1357,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Table2_2.png,Table2_2.png,"[0, 0, 107, 86]",107,86,"[0, 0, 107, 86]",23.94,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent paintable Central Security asset.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityPropSignPaint.tres,prop_sign,prop_sign,prop_sign_0077,CS_1161,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Sign1_8.png,Sign1_8.png,"[0, 0, 58, 108]",58,108,"[0, 0, 58, 108]",57.04,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent paintable Central Security asset.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityPropSignPaint.tres,prop_sign,prop_sign,prop_sign_0078,CS_1159,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Sign1_6.png,Sign1_6.png,"[0, 0, 59, 108]",59,108,"[0, 0, 59, 108]",54.19,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent paintable Central Security asset.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityPropSignPaint.tres,prop_sign,prop_sign,prop_sign_0079,CS_1367,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Table3_4.png,Table3_4.png,"[0, 0, 110, 70]",110,70,"[0, 0, 110, 70]",18.701,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent paintable Central Security asset.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityPropSignPaint.tres,prop_sign,prop_sign,prop_sign_0080,CS_1359,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Table2_4.png,Table2_4.png,"[0, 0, 110, 108]",110,108,"[0, 0, 110, 108]",35.101,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent paintable Central Security asset.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityPropSignPaint.tres,prop_sign,prop_sign,prop_sign_0081,CS_1175,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Sign3_6.png,Sign3_6.png,"[0, 0, 111, 103]",111,103,"[0, 0, 111, 103]",76.533,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent paintable Central Security asset.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityPropSignPaint.tres,prop_sign,prop_sign,prop_sign_0082,CS_0288,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/ChairAssembly1_8.png,ChairAssembly1_8.png,"[0, 0, 112, 93]",112,93,"[0, 0, 112, 93]",50.048,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent paintable Central Security asset.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityPropSignPaint.tres,prop_sign,prop_sign,prop_sign_0083,CS_1368,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Table3_5.png,Table3_5.png,"[0, 0, 113, 97]",113,97,"[0, 0, 113, 97]",46.118,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent paintable Central Security asset.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityPropSignPaint.tres,prop_sign,prop_sign,prop_sign_0084,CS_1176,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Sign3_7.png,Sign3_7.png,"[0, 0, 113, 99]",113,99,"[0, 0, 113, 99]",76.008,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent paintable Central Security asset.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityPropSignPaint.tres,prop_sign,prop_sign,prop_sign_0085,CS_1177,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Sign3_8.png,Sign3_8.png,"[0, 0, 113, 99]",113,99,"[0, 0, 113, 99]",75.99,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent paintable Central Security asset.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityPropSignPaint.tres,prop_sign,prop_sign,prop_sign_0086,CS_1174,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Sign3_5.png,Sign3_5.png,"[0, 0, 113, 101]",113,101,"[0, 0, 113, 101]",76.614,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent paintable Central Security asset.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityPropSignPaint.tres,prop_sign,prop_sign,prop_sign_0087,CS_1369,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Table3_6.png,Table3_6.png,"[0, 0, 114, 97]",114,97,"[0, 0, 114, 97]",46.826,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent paintable Central Security asset.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityPropSignPaint.tres,prop_sign,prop_sign,prop_sign_0088,CS_1178,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Sign4_1.png,Sign4_1.png,"[0, 0, 115, 65]",115,65,"[0, 0, 115, 65]",58.836,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent paintable Central Security asset.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityPropSignPaint.tres,prop_sign,prop_sign,prop_sign_0089,CS_1360,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Table2_5.png,Table2_5.png,"[0, 0, 115, 97]",115,97,"[0, 0, 115, 97]",38.108,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent paintable Central Security asset.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityPropSignPaint.tres,prop_sign,prop_sign,prop_sign_0090,CS_1180,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Sign4_3.png,Sign4_3.png,"[0, 0, 116, 73]",116,73,"[0, 0, 116, 73]",51.393,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent paintable Central Security asset.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityPropSignPaint.tres,prop_sign,prop_sign,prop_sign_0091,CS_1361,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Table2_6.png,Table2_6.png,"[0, 0, 116, 112]",116,112,"[0, 0, 116, 112]",45.051,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent paintable Central Security asset.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityPropSignPaint.tres,prop_sign,prop_sign,prop_sign_0092,CS_1187,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/SolarPanel1_2.png,SolarPanel1_2.png,"[0, 0, 109, 120]",109,120,"[0, 0, 109, 120]",35.497,SINGLE_TILE_SPRITE,MODULAR_PART_OK,Useful modular wall/security/tech partial.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityPropSignPaint.tres,prop_sign,prop_sign,prop_sign_0093,CS_0284,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/ChairAssembly1_4.png,ChairAssembly1_4.png,"[0, 0, 123, 102]",123,102,"[0, 0, 123, 102]",50.67,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent paintable Central Security asset.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityPropSignPaint.tres,prop_sign,prop_sign,prop_sign_0094,CS_0285,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/ChairAssembly1_5.png,ChairAssembly1_5.png,"[0, 0, 94, 126]",94,126,"[0, 0, 94, 126]",51.427,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent paintable Central Security asset.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityPropSignPaint.tres,prop_sign,prop_sign,prop_sign_0095,CS_1190,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/SolarPanel1_5.png,SolarPanel1_5.png,"[0, 0, 127, 131]",127,131,"[0, 0, 127, 131]",31.791,SINGLE_TILE_SPRITE,MODULAR_PART_OK,Useful modular wall/security/tech partial.,keep in production palette
